x_coordinate,y_coordinate,month,week,day_of_week,Predicted_CATEGORY
7651620,663405,1,2,Saturday,OTHER
7640636,683593,4,14,Wednesday,OTHER
7649418,688368,1,3,Friday,OTHER
7664962,670419,2,5,Friday,OTHER
7648940,698732,1,2,Sunday,OTHER
7669077,675128,3,10,Wednesday,OTHER
7644876,684828,4,16,Friday,OTHER
7652205,685606,3,10,Thursday,OTHER
7641331,704197,5,21,Monday,OTHER
7648068,695166,5,18,Sunday,OTHER
7642768,686772,3,13,Tuesday,OTHER
7688341,680951,1,3,Friday,OTHER
7661483,681062,4,13,Saturday,OTHER
7643555,704158,2,8,Thursday,OTHER
7664711,671339,3,13,Wednesday,OTHER
7655008,680322,4,15,Sunday,OTHER
7671809,671644,1,4,Sunday,OTHER
7649111,701446,1,3,Tuesday,OTHER
7680677,676590,1,4,Friday,OTHER
7669632,696674,4,15,Tuesday,OTHER
7666624,692647,2,8,Wednesday,OTHER
7633007,706328,5,20,Tuesday,OTHER
7646457,709466,4,17,Wednesday,OTHER
7669675,692003,4,14,Friday,OTHER
7668857,661772,2,8,Friday,OTHER
7679356,673601,4,17,Friday,OTHER
7650530,661937,4,17,Tuesday,OTHER
7676997,684528,4,15,Friday,OTHER
7645564,664157,3,9,Wednesday,OTHER
7650929,700903,4,16,Saturday,OTHER
7672907,684746,3,9,Wednesday,OTHER
7647089,711184,2,5,Saturday,OTHER
7643249,681592,4,15,Monday,OTHER
7679811,684683,5,20,Friday,OTHER
7643280,703969,5,20,Tuesday,OTHER
7635917,669405,1,4,Friday,OTHER
7671196,686633,1,1,Tuesday,OTHER
7641444,683628,3,13,Monday,OTHER
7685636,674490,2,9,Tuesday,OTHER
7643989,682737,1,4,Thursday,OTHER
7639462,681793,1,5,Tuesday,OTHER
7628018,709953,2,8,Thursday,OTHER
7673226,681481,2,8,Monday,OTHER
7638737,686134,4,17,Thursday,OTHER
7674175,681929,4,14,Friday,OTHER
7647914,693909,5,21,Sunday,OTHER
7652248,680211,1,5,Monday,OTHER
7668907,675770,4,14,Saturday,OTHER
7669898,694780,5,18,Wednesday,OTHER
7673556,680946,3,11,Monday,OTHER
7652731,700345,5,22,Tuesday,OTHER
7666936,692887,5,21,Tuesday,STREET CRIMES
7643153,684311,1,5,Monday,STREET CRIMES
7646195,685854,4,14,Monday,OTHER
7645570,680713,5,19,Sunday,OTHER
7642806,681292,2,6,Tuesday,OTHER
7643864,683904,4,14,Saturday,OTHER
7676793,674435,2,8,Saturday,OTHER
7674806,668131,1,5,Monday,OTHER
7649833,676170,1,4,Friday,OTHER
7691639,665866,4,17,Sunday,OTHER
7641917,698831,1,1,Thursday,OTHER
7692336,676976,3,12,Sunday,OTHER
7673968,666902,4,16,Thursday,OTHER
7674552,672748,4,16,Monday,OTHER
7661898,698333,5,20,Friday,OTHER
7649819,698161,5,18,Sunday,OTHER
7680454,688333,1,1,Tuesday,OTHER
7674887,704667,4,16,Tuesday,OTHER
7684301,674901,3,13,Friday,OTHER
7644802,670345,1,2,Sunday,OTHER
7672858,672025,2,9,Monday,OTHER
7680427,687581,4,13,Sunday,OTHER
7683429,694538,5,19,Friday,OTHER
7674397,681781,4,17,Friday,STREET CRIMES
7679379,672872,2,7,Thursday,OTHER
7647352,681974,4,14,Thursday,OTHER
7669789,694538,5,21,Thursday,OTHER
7665110,665188,5,22,Wednesday,OTHER
7652241,680100,1,2,Friday,OTHER
7664693,702379,4,16,Wednesday,OTHER
7650832,665739,3,10,Sunday,OTHER
7674817,684695,1,3,Wednesday,OTHER
7673556,680946,5,20,Thursday,OTHER
7640001,681410,3,13,Thursday,OTHER
7679934,679256,2,7,Tuesday,OTHER
7653445,670940,5,18,Friday,OTHER
7642147,684182,4,15,Tuesday,OTHER
7648627,697828,4,17,Sunday,OTHER
7644470,704899,3,10,Saturday,OTHER
7641605,688475,5,20,Saturday,OTHER
7643818,679477,3,11,Monday,OTHER
7647488,709483,4,13,Saturday,OTHER
7644616,684568,5,19,Friday,OTHER
7644011,685144,3,11,Tuesday,OTHER
7638448,681777,4,16,Thursday,OTHER
7642901,682954,2,8,Monday,STREET CRIMES
7668695,663284,3,11,Thursday,OTHER
7669153,683641,5,20,Monday,OTHER
7634159,669855,5,20,Sunday,OTHER
7654101,690975,4,17,Tuesday,OTHER
7672728,697240,1,3,Wednesday,OTHER
7654937,686380,2,8,Sunday,OTHER
7640656,684270,5,21,Wednesday,OTHER
7635557,664013,4,17,Tuesday,OTHER
7643864,683904,4,13,Sunday,OTHER
7643852,686359,2,7,Thursday,OTHER
7629385,708543,2,5,Sunday,OTHER
7643888,705265,5,20,Sunday,OTHER
7641077,685611,4,16,Wednesday,OTHER
7686671,676340,5,19,Sunday,OTHER
7638738,687174,5,20,Thursday,OTHER
7663450,675314,4,13,Saturday,OTHER
7680019,691928,2,5,Wednesday,OTHER
7673653,682453,4,16,Monday,OTHER
7668081,669093,3,11,Thursday,OTHER
7671722,664659,1,1,Tuesday,OTHER
7629574,656528,5,19,Monday,OTHER
7645419,684173,4,17,Wednesday,OTHER
7677658,694232,1,2,Thursday,OTHER
7668822,665739,2,6,Monday,OTHER
7675813,687551,4,15,Sunday,OTHER
7690024,681395,2,8,Sunday,OTHER
7684655,672578,1,4,Friday,OTHER
7673498,687010,2,5,Friday,OTHER
7644403,680495,3,13,Tuesday,OTHER
7680146,688125,5,21,Wednesday,OTHER
7644834,686438,3,9,Sunday,OTHER
7678333,687325,1,4,Thursday,OTHER
7671972,695499,1,3,Sunday,OTHER
7669653,668551,2,8,Saturday,OTHER
7650320,687621,3,11,Thursday,OTHER
7675183,697171,2,8,Friday,OTHER
7639259,687433,5,20,Monday,OTHER
7644195,685884,5,20,Saturday,STREET CRIMES
7641246,681016,2,7,Sunday,OTHER
7670373,667130,3,10,Friday,OTHER
7664787,670366,2,8,Saturday,OTHER
7661311,668888,2,5,Saturday,OTHER
7662487,676519,4,17,Saturday,OTHER
7632311,655960,1,2,Thursday,OTHER
7686837,673984,5,20,Monday,OTHER
7660966,675235,3,11,Friday,OTHER
7682480,667555,5,19,Monday,OTHER
7625410,709196,4,13,Saturday,OTHER
7642013,705933,4,14,Thursday,OTHER
7645419,684173,4,15,Monday,OTHER
7687417,672274,5,20,Sunday,OTHER
7658620,687827,1,5,Monday,OTHER
7649167,692969,1,1,Tuesday,OTHER
7687252,665415,5,19,Saturday,OTHER
7648323,682332,2,5,Saturday,OTHER
7647296,686924,3,11,Wednesday,OTHER
7655114,674061,4,15,Wednesday,OTHER
7681492,687895,3,11,Tuesday,OTHER
7634645,676838,2,5,Friday,OTHER
7658679,688417,2,9,Tuesday,OTHER
7671892,673860,2,8,Friday,OTHER
7668859,670464,1,1,Sunday,OTHER
7687433,683605,3,9,Sunday,OTHER
7681358,695523,4,16,Thursday,OTHER
7660881,666042,3,9,Thursday,OTHER
7649427,662568,5,22,Tuesday,OTHER
7649907,683064,5,19,Sunday,OTHER
7645353,673856,4,16,Wednesday,OTHER
7664218,671882,3,10,Saturday,OTHER
7629327,669232,2,7,Friday,OTHER
7640486,706977,4,15,Wednesday,OTHER
7629161,680396,5,19,Friday,OTHER
7692327,676790,4,14,Thursday,OTHER
7681970,676036,1,2,Saturday,OTHER
7644331,710067,4,17,Thursday,OTHER
7680940,682180,5,19,Wednesday,OTHER
7668939,666191,1,4,Tuesday,OTHER
7647987,662785,3,12,Tuesday,OTHER
7666996,663852,3,12,Monday,OTHER
7644603,691042,3,12,Friday,OTHER
7660362,686374,1,1,Thursday,OTHER
7649694,678803,5,18,Monday,OTHER
7681150,687174,3,12,Sunday,OTHER
7673232,695817,2,7,Friday,OTHER
7674781,684774,3,11,Sunday,OTHER
7624144,712900,5,21,Friday,OTHER
7642314,682617,5,20,Monday,OTHER
7668828,668923,4,15,Thursday,OTHER
7663068,685344,3,9,Friday,OTHER
7673529,696014,2,6,Wednesday,OTHER
7678506,681959,3,10,Sunday,OTHER
7679624,683572,2,8,Monday,OTHER
7676978,695169,4,17,Wednesday,OTHER
7674443,696655,5,19,Sunday,OTHER
7647276,689793,2,8,Tuesday,OTHER
7624124,715873,2,5,Saturday,OTHER
7668156,664249,1,3,Friday,OTHER
7679660,668990,4,14,Friday,OTHER
7643153,696391,1,1,Thursday,OTHER
7651267,680062,2,7,Thursday,OTHER
7645136,684827,3,9,Friday,OTHER
7652312,675411,5,21,Friday,OTHER
7650586,690232,3,11,Thursday,OTHER
7687305,672582,5,22,Tuesday,OTHER
7657986,674434,2,6,Saturday,OTHER
7643957,683350,4,16,Wednesday,OTHER
7674417,685601,3,13,Friday,OTHER
7659487,688290,1,52,Sunday,OTHER
7643931,710471,4,16,Friday,OTHER
7645730,688824,2,8,Friday,OTHER
7642147,684182,2,8,Saturday,OTHER
7665991,697603,2,7,Friday,OTHER
7658585,667837,1,1,Saturday,OTHER
7676319,687531,3,11,Saturday,OTHER
7644116,684355,5,20,Wednesday,OTHER
7665534,666082,2,5,Thursday,OTHER
7634067,685512,3,12,Monday,OTHER
7626033,707147,5,21,Wednesday,OTHER
7671811,682131,3,10,Wednesday,OTHER
7654625,682867,3,11,Friday,OTHER
7671057,676664,4,16,Tuesday,OTHER
7640169,684733,3,10,Saturday,OTHER
7666088,661596,2,6,Wednesday,OTHER
7645218,684647,2,5,Friday,OTHER
7692372,674458,5,21,Wednesday,OTHER
7678383,680570,5,18,Tuesday,OTHER
7646426,685995,1,3,Thursday,OTHER
7638688,666955,3,10,Thursday,OTHER
7670262,669036,5,21,Saturday,OTHER
7642054,703412,4,14,Monday,OTHER
7653528,686524,5,21,Sunday,OTHER
7648641,684144,3,10,Saturday,OTHER
7661309,663828,4,14,Friday,OTHER
7669169,689839,5,20,Monday,OTHER
7660332,697243,2,6,Tuesday,OTHER
7677244,700125,4,13,Saturday,OTHER
7644936,697224,1,2,Sunday,OTHER
7650296,662724,3,11,Tuesday,OTHER
7644756,717186,2,8,Thursday,OTHER
7642029,716570,4,16,Saturday,OTHER
7644489,686808,5,19,Friday,OTHER
7649700,688929,1,2,Friday,OTHER
7666151,663887,1,4,Thursday,OTHER
7673979,671488,2,8,Tuesday,OTHER
7631735,708305,4,15,Monday,OTHER
7669606,674635,3,10,Sunday,OTHER
7673370,666244,5,21,Sunday,OTHER
7633394,660188,3,11,Friday,OTHER
7671742,684544,4,17,Thursday,OTHER
7638433,687254,2,7,Wednesday,OTHER
7641420,681505,5,18,Sunday,OTHER
7648331,694222,2,6,Tuesday,OTHER
7643864,683904,1,1,Saturday,OTHER
7659595,679956,3,10,Saturday,OTHER
7641780,680591,2,6,Saturday,STREET CRIMES
7679356,673601,1,3,Monday,OTHER
7685279,698277,2,9,Monday,OTHER
7667320,693068,5,18,Sunday,OTHER
7689966,682454,5,22,Wednesday,STREET CRIMES
7690735,676383,3,13,Tuesday,OTHER
7643655,682985,5,19,Sunday,OTHER
7647532,688107,5,19,Thursday,OTHER
7641689,678993,4,14,Tuesday,OTHER
7639216,684465,5,19,Friday,OTHER
7652473,688319,2,6,Friday,OTHER
7672113,682379,5,18,Tuesday,OTHER
7670589,669955,1,52,Sunday,OTHER
7648297,698689,2,6,Thursday,OTHER
7673226,681481,4,14,Friday,OTHER
7648432,682930,4,16,Monday,OTHER
7645024,683753,4,14,Monday,OTHER
7681649,678146,3,10,Thursday,OTHER
7671564,682301,2,9,Monday,OTHER
7651397,662774,1,4,Thursday,OTHER
7643816,703690,5,22,Monday,OTHER
7686916,681937,2,7,Tuesday,OTHER
7638276,689080,1,2,Tuesday,OTHER
7674477,682598,5,20,Wednesday,OTHER
7671129,668316,1,1,Monday,OTHER
7665356,665058,1,5,Tuesday,OTHER
7673484,696619,5,21,Thursday,OTHER
7642253,682837,2,6,Sunday,OTHER
7656976,679957,5,21,Saturday,OTHER
7644844,683564,1,2,Saturday,OTHER
7651501,688339,2,6,Saturday,OTHER
7657919,687972,5,20,Monday,OTHER
7639159,684633,3,13,Monday,OTHER
7643580,682802,1,52,Sunday,OTHER
7639777,685613,2,9,Monday,OTHER
7680430,690275,1,5,Tuesday,OTHER
7676359,692671,3,11,Sunday,OTHER
7660020,665155,5,21,Tuesday,OTHER
7670478,675466,2,6,Wednesday,OTHER
7678007,699724,4,16,Friday,OTHER
7638738,686394,5,18,Friday,OTHER
7670284,676985,1,4,Thursday,OTHER
7673081,687160,4,13,Saturday,OTHER
7671822,688072,5,20,Friday,OTHER
7635915,671197,4,17,Thursday,OTHER
7658158,688353,4,16,Friday,OTHER
7670411,695779,5,19,Monday,OTHER
7644931,683511,3,12,Saturday,STREET CRIMES
7676342,693671,1,1,Tuesday,OTHER
7643771,710099,2,8,Wednesday,OTHER
7678958,705183,4,15,Wednesday,OTHER
7692706,671137,5,18,Saturday,OTHER
7683208,674190,3,11,Tuesday,OTHER
7658907,687925,1,5,Monday,OTHER
7643635,679388,4,17,Wednesday,STREET CRIMES
7668859,670464,2,8,Friday,OTHER
7670181,672701,4,17,Thursday,OTHER
7651123,688004,4,16,Saturday,OTHER
7670277,679172,3,11,Friday,OTHER
7657738,691837,5,19,Friday,OTHER
7648396,682086,3,13,Friday,OTHER
7651353,687707,4,16,Wednesday,OTHER
7669531,672817,3,13,Wednesday,OTHER
7644820,693332,2,8,Saturday,OTHER
7632224,659310,3,13,Wednesday,OTHER
7628946,711200,1,3,Tuesday,OTHER
7679615,671538,3,9,Sunday,OTHER
7670132,661918,1,2,Sunday,OTHER
7692539,671910,4,17,Friday,OTHER
7678370,701104,4,15,Friday,OTHER
7685087,666503,1,2,Friday,OTHER
7648462,695233,5,20,Thursday,OTHER
7675023,680830,4,16,Thursday,OTHER
7686778,681784,2,6,Monday,OTHER
7666246,698003,4,15,Monday,OTHER
7645644,676129,2,8,Wednesday,OTHER
7679928,685428,3,11,Sunday,OTHER
7641231,684491,3,11,Thursday,OTHER
7644600,698749,5,21,Saturday,OTHER
7659007,677254,2,8,Thursday,OTHER
7679545,673786,3,11,Thursday,OTHER
7668634,682397,4,15,Friday,OTHER
7654664,674687,4,14,Monday,OTHER
7644437,685528,2,5,Saturday,STREET CRIMES
7640221,682541,4,14,Thursday,OTHER
7685286,694162,3,11,Wednesday,OTHER
7631921,671174,3,9,Friday,OTHER
7653596,688386,3,11,Monday,OTHER
7664006,697812,1,1,Monday,OTHER
7645136,684567,5,20,Monday,OTHER
7630206,671462,5,18,Saturday,OTHER
7655980,680089,1,1,Monday,OTHER
7659317,681540,4,14,Thursday,OTHER
7669376,675255,1,2,Wednesday,OTHER
7642746,677809,4,17,Monday,OTHER
7672575,661302,2,5,Wednesday,OTHER
7657658,687956,4,16,Monday,OTHER
7672396,681969,2,6,Thursday,OTHER
7680339,673849,5,19,Sunday,STREET CRIMES
7666227,692739,4,15,Monday,OTHER
7650976,698598,2,8,Friday,OTHER
7663909,695687,5,18,Friday,OTHER
7645228,684152,2,5,Thursday,OTHER
7629302,681473,3,9,Thursday,OTHER
7649437,694286,2,6,Sunday,OTHER
7643122,683889,4,17,Monday,OTHER
7622828,713647,1,5,Tuesday,MOTOR VEHICLE THEFT
7648381,684152,2,8,Thursday,OTHER
7665075,697640,5,20,Thursday,OTHER
7639716,689723,5,19,Friday,OTHER
7682667,666986,1,4,Sunday,OTHER
7644807,673941,1,4,Friday,OTHER
7648462,695233,2,9,Monday,OTHER
7669695,694850,4,15,Thursday,OTHER
7646616,693233,1,2,Saturday,OTHER
7692890,677443,3,9,Thursday,OTHER
7629433,680432,1,2,Saturday,OTHER
7624069,710038,3,10,Saturday,STREET CRIMES
7631325,710265,4,15,Tuesday,OTHER
7668137,669432,5,21,Friday,OTHER
7644559,683578,5,18,Monday,OTHER
7647918,694132,2,8,Wednesday,OTHER
7646773,697524,5,18,Tuesday,OTHER
7641918,681659,3,12,Friday,OTHER
7642300,684227,1,1,Wednesday,OTHER
7633651,705033,2,7,Friday,OTHER
7651082,698515,3,10,Monday,OTHER
7643743,680626,5,18,Wednesday,OTHER
7678659,684274,3,9,Friday,OTHER
7675118,664251,3,10,Sunday,OTHER
7679223,695524,1,1,Monday,OTHER
7658123,673234,4,16,Wednesday,OTHER
7692226,675054,4,15,Sunday,OTHER
7657007,676006,2,6,Tuesday,OTHER
7686719,682264,2,5,Saturday,OTHER
7641016,680908,5,20,Friday,OTHER
7692814,676009,1,5,Monday,OTHER
7637772,663551,5,18,Friday,STREET CRIMES
7688963,676333,2,5,Sunday,STREET CRIMES
7644131,682802,1,1,Thursday,OTHER
7686327,677422,5,19,Wednesday,OTHER
7650191,683836,4,17,Saturday,OTHER
7669459,688813,1,2,Friday,OTHER
7649597,684028,2,5,Friday,OTHER
7649572,680153,1,3,Wednesday,OTHER
7643253,683655,5,20,Monday,OTHER
7686892,673088,4,17,Sunday,OTHER
7629706,653800,3,11,Thursday,OTHER
7664501,672433,4,16,Saturday,OTHER
7665031,672395,4,17,Thursday,OTHER
7645228,684152,1,2,Wednesday,OTHER
7674262,687227,4,14,Saturday,OTHER
7668492,665987,5,20,Friday,OTHER
7681243,694770,1,4,Thursday,OTHER
7657767,680216,1,4,Saturday,OTHER
7688958,691539,2,8,Saturday,OTHER
7642213,684247,3,12,Tuesday,OTHER
7675138,681900,1,2,Saturday,STREET CRIMES
7639521,685520,3,9,Friday,OTHER
7653729,697442,3,9,Friday,OTHER
7676195,695979,5,20,Tuesday,OTHER
7648920,690729,4,14,Thursday,OTHER
7686829,683685,2,7,Tuesday,OTHER
7640311,706982,5,18,Sunday,OTHER
7682027,676838,5,19,Saturday,OTHER
7690425,681190,4,15,Thursday,OTHER
7650605,683700,1,2,Saturday,OTHER
7673800,686572,4,15,Thursday,OTHER
7651664,698501,1,3,Monday,OTHER
7643018,682698,5,20,Tuesday,OTHER
7640798,680236,3,10,Tuesday,OTHER
7668284,662578,3,12,Tuesday,OTHER
7640997,684446,2,5,Sunday,OTHER
7655539,685775,4,16,Monday,OTHER
7643555,704158,3,11,Friday,OTHER
7664902,665758,5,19,Saturday,OTHER
7678304,675170,3,12,Saturday,OTHER
7644082,716131,3,10,Tuesday,OTHER
7666311,695317,1,1,Tuesday,OTHER
7681018,677586,1,2,Sunday,OTHER
7666105,665093,3,12,Sunday,OTHER
7667939,697968,5,20,Friday,OTHER
7634067,685512,1,3,Saturday,OTHER
7642247,685455,3,11,Tuesday,OTHER
7692273,671740,4,16,Sunday,OTHER
7651366,693863,1,1,Thursday,OTHER
7671721,693335,3,13,Monday,OTHER
7670045,688303,4,14,Saturday,OTHER
7631967,659694,4,14,Monday,OTHER
7652541,675328,1,1,Wednesday,OTHER
7646644,687575,3,11,Monday,OTHER
7644176,684648,4,15,Wednesday,OTHER
7668399,685000,5,19,Sunday,OTHER
7665875,662334,3,11,Tuesday,OTHER
7639779,684487,3,13,Monday,OTHER
7680107,676884,2,7,Wednesday,OTHER
7641467,685951,2,6,Sunday,OTHER
7649998,683401,1,1,Tuesday,OTHER
7688914,677883,3,10,Thursday,OTHER
7644818,683471,5,18,Tuesday,OTHER
7653365,696986,2,6,Thursday,OTHER
7642292,684035,3,12,Thursday,OTHER
7653029,681389,3,12,Wednesday,OTHER
7681751,695022,4,13,Sunday,OTHER
7650579,687362,3,11,Sunday,OTHER
7656540,698366,5,18,Wednesday,OTHER
7668586,674318,4,16,Tuesday,OTHER
7681519,681791,3,12,Wednesday,OTHER
7643380,690371,3,11,Monday,OTHER
7643953,684103,4,14,Friday,OTHER
7645070,716838,2,6,Thursday,OTHER
7680173,691429,4,14,Sunday,OTHER
7674390,689510,3,12,Tuesday,OTHER
7689871,681831,5,22,Monday,OTHER
7657000,682975,4,16,Monday,STREET CRIMES
7647376,696970,3,10,Tuesday,OTHER
7680128,672650,5,21,Monday,OTHER
7650538,686542,5,19,Friday,OTHER
7660508,663369,2,5,Saturday,OTHER
7643381,693375,1,4,Wednesday,OTHER
7670649,668224,5,18,Wednesday,OTHER
7645053,684388,3,11,Wednesday,OTHER
7673833,681793,1,1,Tuesday,OTHER
7683405,674018,3,9,Thursday,OTHER
7642309,681639,4,16,Monday,OTHER
7648925,705440,1,1,Thursday,OTHER
7644834,686438,4,14,Tuesday,OTHER
7659502,674596,1,2,Thursday,OTHER
7643004,681774,5,22,Monday,OTHER
7645139,684309,4,14,Tuesday,OTHER
7658936,668223,5,19,Wednesday,OTHER
7643424,686911,1,3,Saturday,OTHER
7652500,687198,4,17,Saturday,OTHER
7647017,686257,3,11,Saturday,OTHER
7646619,680099,3,11,Thursday,OTHER
7685825,683049,2,6,Monday,OTHER
7649620,694359,5,22,Tuesday,OTHER
7644634,682790,2,8,Sunday,OTHER
7648651,703803,2,6,Thursday,OTHER
7669535,668361,3,9,Sunday,OTHER
7642248,683975,5,20,Monday,OTHER
7645574,684396,3,13,Wednesday,STREET CRIMES
7644581,690834,3,9,Saturday,OTHER
7673240,682542,4,16,Saturday,OTHER
7634829,658687,3,10,Tuesday,OTHER
7690255,676379,2,5,Friday,OTHER
7653154,661995,4,17,Monday,OTHER
7624409,709176,5,21,Saturday,OTHER
7651419,688729,2,7,Thursday,OTHER
7648494,687796,1,2,Tuesday,OTHER
7679208,685023,3,9,Saturday,OTHER
7673642,673812,5,21,Monday,OTHER
7643337,685949,2,6,Sunday,OTHER
7646696,688641,1,2,Sunday,OTHER
7641636,683180,5,20,Sunday,OTHER
7648046,682085,2,5,Friday,OTHER
7650884,676605,1,5,Tuesday,OTHER
7644418,710898,1,2,Sunday,OTHER
7644594,680557,1,3,Friday,OTHER
7642955,668854,4,17,Friday,OTHER
7642599,679364,2,8,Saturday,OTHER
7644450,683314,3,13,Wednesday,OTHER
7677884,695985,2,5,Saturday,OTHER
7690664,676798,4,16,Saturday,OTHER
7654333,690400,4,16,Saturday,OTHER
7659150,679893,3,10,Sunday,OTHER
7648068,688245,3,10,Thursday,OTHER
7656795,679978,5,19,Wednesday,OTHER
7668828,687276,5,19,Monday,OTHER
7646542,697738,5,18,Wednesday,OTHER
7652202,696581,5,19,Thursday,OTHER
7645992,693309,2,7,Wednesday,OTHER
7663281,694963,4,16,Tuesday,OTHER
7669144,667085,1,2,Friday,OTHER
7692473,671650,4,17,Tuesday,OTHER
7655781,683191,4,16,Saturday,STREET CRIMES
7648734,699593,4,16,Saturday,OTHER
7654006,685920,2,8,Sunday,OTHER
7657880,679846,2,9,Monday,OTHER
7650135,682016,5,18,Saturday,OTHER
7669494,674017,1,2,Saturday,OTHER
7683299,674940,4,14,Sunday,OTHER
7645671,684075,5,21,Tuesday,OTHER
7656739,699093,1,4,Tuesday,STREET CRIMES
7636890,706745,3,9,Thursday,OTHER
7682211,691362,3,12,Sunday,OTHER
7617983,710934,5,20,Wednesday,OTHER
7680449,673600,3,10,Monday,OTHER
7634037,667058,3,11,Sunday,OTHER
7630549,707669,1,2,Monday,OTHER
7647528,687527,4,17,Sunday,OTHER
7650885,669134,2,7,Tuesday,OTHER
7645929,684281,3,10,Thursday,OTHER
7643554,676226,1,2,Tuesday,OTHER
7670420,669060,4,15,Sunday,STREET CRIMES
7663265,667144,5,19,Wednesday,OTHER
7658907,687925,5,21,Thursday,OTHER
7684015,676358,1,4,Wednesday,OTHER
7679983,680918,5,18,Friday,OTHER
7684431,683378,5,21,Sunday,OTHER
7648998,686781,1,1,Wednesday,OTHER
7682920,667208,4,14,Saturday,OTHER
7690023,681877,5,21,Saturday,OTHER
7674989,692639,3,10,Wednesday,OTHER
7644221,701398,5,20,Friday,OTHER
7674624,684051,4,16,Wednesday,OTHER
7622351,687365,5,20,Sunday,OTHER
7673181,676288,3,11,Wednesday,OTHER
7686495,681669,2,7,Monday,OTHER
7664209,671654,3,11,Friday,OTHER
7649040,682913,1,4,Thursday,OTHER
7648632,683884,3,12,Tuesday,OTHER
7648159,676346,1,3,Friday,OTHER
7678577,696785,1,2,Monday,OTHER
7650012,702589,4,16,Saturday,OTHER
7669960,664563,3,12,Wednesday,OTHER
7661208,702695,4,15,Tuesday,OTHER
7652461,691798,5,21,Monday,OTHER
7676632,664267,1,4,Sunday,OTHER
7650970,670512,1,4,Tuesday,OTHER
7649015,701550,5,21,Sunday,OTHER
7645313,684647,3,11,Monday,OTHER
7662788,686732,2,7,Friday,OTHER
7647588,707260,4,14,Monday,OTHER
7644386,686468,2,5,Saturday,STREET CRIMES
7638217,685614,3,9,Wednesday,OTHER
7631252,710743,2,5,Sunday,OTHER
7643236,684749,4,15,Wednesday,OTHER
7637772,663551,4,17,Monday,OTHER
7672244,667536,5,19,Friday,OTHER
7669180,674315,3,13,Tuesday,OTHER
7655182,675977,5,19,Thursday,OTHER
7643153,684311,1,3,Thursday,OTHER
7679300,677761,5,19,Tuesday,OTHER
7664212,699500,4,17,Sunday,OTHER
7657829,688439,4,17,Monday,OTHER
7663662,665224,2,5,Sunday,OTHER
7681527,673548,4,14,Sunday,OTHER
7667676,675251,3,11,Monday,OTHER
7638669,681428,3,11,Sunday,OTHER
7648294,684093,4,17,Tuesday,OTHER
7672396,681969,1,1,Wednesday,OTHER
7674028,682321,5,19,Friday,OTHER
7639257,685613,1,2,Friday,OTHER
7679799,679183,1,2,Sunday,OTHER
7689756,682774,1,5,Monday,OTHER
7650579,687362,4,14,Monday,OTHER
7666069,667788,2,8,Friday,OTHER
7644372,685135,3,11,Tuesday,STREET CRIMES
7657341,694539,4,13,Sunday,OTHER
7645133,683631,3,12,Tuesday,OTHER
7643016,682892,3,9,Friday,OTHER
7643500,682976,4,16,Friday,OTHER
7652473,688319,5,21,Friday,OTHER
7642429,681448,3,11,Saturday,OTHER
7644548,684100,2,6,Saturday,OTHER
7663359,681263,1,3,Wednesday,OTHER
7659317,681540,2,5,Wednesday,OTHER
7669338,684876,4,16,Tuesday,OTHER
7653793,675916,1,4,Sunday,OTHER
7632841,706698,2,5,Sunday,OTHER
7650428,688532,1,2,Friday,OTHER
7619464,707441,5,22,Monday,OTHER
7662872,685067,5,20,Monday,OTHER
7625941,712765,3,10,Sunday,OTHER
7663102,663018,5,18,Thursday,OTHER
7643583,680973,4,15,Tuesday,OTHER
7644891,684376,3,9,Wednesday,OTHER
7643972,716338,5,18,Wednesday,OTHER
7644022,682732,5,20,Friday,OTHER
7667767,669426,5,19,Friday,OTHER
7669422,687820,5,19,Friday,OTHER
7657790,671999,5,19,Saturday,OTHER
7680476,676443,4,14,Sunday,OTHER
7650089,688397,5,18,Monday,OTHER
7665099,661755,1,3,Saturday,OTHER
7669946,677835,2,8,Friday,OTHER
7675259,696931,2,5,Wednesday,OTHER
7671667,698059,1,2,Friday,OTHER
7675040,668367,1,5,Monday,OTHER
7642462,683020,4,14,Friday,OTHER
7635623,689778,4,15,Wednesday,OTHER
7654883,677366,5,19,Saturday,OTHER
7679955,685713,4,17,Friday,OTHER
7641077,686131,3,13,Tuesday,OTHER
7660954,696950,5,21,Wednesday,OTHER
7632025,706809,2,6,Sunday,OTHER
7631452,703983,3,9,Saturday,OTHER
7645111,682212,3,13,Thursday,OTHER
7644931,683511,4,16,Wednesday,OTHER
7656223,696647,2,8,Tuesday,OTHER
7693318,676310,2,8,Wednesday,OTHER
7634370,705497,1,3,Tuesday,OTHER
7625259,708297,5,20,Sunday,OTHER
7691083,665864,4,16,Monday,OTHER
7670770,673908,4,16,Thursday,OTHER
7687377,696242,2,8,Monday,OTHER
7680300,676177,4,15,Thursday,OTHER
7657474,688661,3,11,Friday,OTHER
7640486,706977,4,15,Wednesday,OTHER
7650644,685664,1,1,Wednesday,OTHER
7626618,714086,4,13,Sunday,STREET CRIMES
7656560,702014,2,9,Tuesday,OTHER
7645478,684647,2,7,Saturday,OTHER
7645673,696815,4,15,Saturday,OTHER
7642666,683973,4,15,Tuesday,OTHER
7679970,674309,5,20,Friday,OTHER
7657898,674564,1,2,Friday,OTHER
7644396,682087,5,20,Sunday,OTHER
7661360,689277,3,12,Monday,OTHER
